Transaction ID,Customer_ID,Date,Items Purchased,Amount,Store_Location,Payment_Method,Discount_Applied,Member_Level,Satisfaction_Score
3106,398.0,09-03-2023,"chips, milk, soda, cheese, tomatoes, bread",51.69,Alexandria,App,,Silver,9
1674,398.0,07/09/2023,BANANAS,29.9,Luxor,Debit Card,0,Bronze,1
3107,402.0,29 January 2023,"chips, pasta, sugar, orange juice, bananas, onions",164.04,Giza,Credit Card,True,Gold,7
3108,967.0,12/17/2023,"sugar, soda, tomatoes, soap, orange juice, cheese",157.67,Luxor,Debit Card,N,Gold,6
3109,663.0,11/20/2023,"rice, sugar, tea",18.77,Alexandria,Mobile Wallet,0,Gold,1
3110,1549.0,2023/03/09,shampoo,5.46,Cairo,Mobile Wallet,True,Bronze,1
3111,1953.0,02/21/2023,"orange juice, bread, onions, butter",64.89,Cairo,Credit Card,TRUE,Gold,1
3112,564.0,09/21/2023,"Butter, cheese",NULL,Mansoura,Cash,Y,Bronze,8
3113,1189.0,NULL,"coffee, beef, milk, soap, tomatoes, cheese",76.15,Alexandria,Debit Card,False,,2
3114,1450.0,2023/01/09,"chicken, detergent, pasta, cookies, apples, eggs",176.51,Luxor,Mobile Wallet,N,,10
3115,413.0,2023/07/01,"beef, chicken, butter, bread",85.98,Cairo,Mobile Wallet,True,Platinum,9
3116,1445.0,25-08-2023,"coffee, chips",44.49,Mansoura,Debit Card,TRUE,,5
3117,885.0,10/30/2023,"cookies, pasta, soda, orange juice, coffee, chicken",43.01,alexandria,Wallet,N,,7
3118,517.0,12 February 2023,"milk, onions, cookies",22.11,Giza,Cash,0,Silver,7
3119,893.0,21-12-2023,pasta,6.76,Man,Debit Card,Y,,8
3120,21.0,2023/08/25,"chips, chicken, eggs",60.24,Alexandria,Mobile Wallet,Yes,Silver,3
3121,361.0,2023/09/16,"Soda, Coffee, detergent, bananas, CHEESE",75.88,Lux,Debit Card,yes,,1
3122,294.0,,"tea, apples, rice",29.57,Luxor,Debit Card,True,Bronze,3
3123,1804.0,2023-03-06,"Orange Juice, COFFEE, MILK",NULL,Alexandria,Cash,0,Platinum,4
3124,1907.0,2023/08/01,yogurt,28.21,Alexandria,Cash,True,,6
3125,1501.0,2023/11/25,"detergent, apples, bananas, milk",70.39,Giza,Credit Card,,Silver,7
3126,1676.0,2023/02/17,yogurt,13.75,Mansoura,Cash,0,,6
3127,386.0,2023/06/06,"eggs, cookies, tomatoes, beef",48.2,Cairo,Credit Card,0,Gold,7
3128,,2023-07-16,"onions, apples, sugar",,Luxor,Mobile Wallet,Y,Silver,10
3129,1534.0,2023/12/25,"coffee, beef, milk, orange juice, pasta, sugar",31.88,Luxor,Mobile Wallet,N,Silver,5
3130,1192.0,12-01-2023,"sugar, cookies, rice, chicken, chips, bananas",153.79,Giza,Debit Card,FALSE,Bronze,7
3131,961.0,2023/07/26,"butter, tea, eggs, onions, bananas, soda",124.76,Luxor,Mobile Wallet,N,Platinum,7
3132,1619.0,,soda,27.62,Luxor,Debit Card,No,Silver,5
3133,,10-08-2023,bread,17.01,Mansoura,Credit Card,Y,Platinum,10
3134,862.0,03 March 2023,"tea, eggs, butter, bread, bananas",104.8,Mansoura,Dollar,yes,Gold,5
3135,56.0,29-08-2023,"soda, CHEESE, ONIONS, BREAD",106.27,Giza,Credit Card,yes,Bronze,6
3136,926.0,2023/01/02,"detergent, cheese, pasta",68.81,Luxor,Card,Yes,Platinum,8
1496,1251.0,25-06-2023,"butter, cheese, eggs, bananas",56.48,Luxor,Cash,No,Bronze,7
3137,1966.0,01/11/2023,bread;sugar,56.33,Alexandria,Debit Card,Yes,Bronze,50
3138,619.0,2023/06/09,cookies,25.57,Mansoura,App,FALSE,,3
3139,1271.0,2023/04/10,"milk, cheese, soda",75.38,Cairo,Mobile Wallet,no,,6
3140,1731.0,2023-10-15,"SUGAR, Chicken, soda, Bread, Soap",84.77,Cai,Mobile Wallet,N,Silver,3
3141,1433.0,2023/04/06,"TEA, Pasta",53.77,Giza,Debit Card,N,Bronze,10
3142,1794.0,2023/10/15,"coffee, apples, chips, soda, rice",98.5,Giza,Cash,FALSE,,7
3143,,2023/09/20,"bread, tea",27.01,Luxor,Mobile Wallet,Yes,,1
3144,122.0,09/03/2023,"beef, bananas, onions, shampoo, soda, detergent",30.28,Giza,Cash,yes,Bronze,4
3145,147.0,2023/05/30,"coffee, eggs, apples, chips",29.75,Luxor,Credit Card,1,,4
3146,1655.0,2023/03/27,"eggs, tomatoes, beef",32.28,Man,Credit Card,False,,1
3147,1374.0,,"Tea, Milk, COOKIES, SHAMPOO",57.31,Luxor,Cash,,Bronze,8
3148,1320.0,2023/05/14,"chips, cheese, shampoo",63.94,Giza,Dollar,yes,Platinum,1
3149,666.0,2023/08/10,"eggs, tomatoes",37.96,Mansoura,Debit Card,N,Bronze,7
3150,966.0,24-09-2023,"eggs, chips, cheese, milk, soda",149.78,Mansoura,CC,no,Platinum,2
1194,1852.0,2023-01-13,"tomatoes, cheese, soap",75.21,Lux,Debit Card,FALSE,Silver,7
3151,447.0,07 September 2023,apples,18.23,Giza,Credit Card,FALSE,Gold,2
3152,1911.0,2023-06-29,"cookies, soap, onions, rice",71.65,Alexandria,Mobile Wallet,N,Bronze,10
3153,1124.0,03 November 2023,"rice, butter, orange juice, cheese, apples, bananas",161.02,Giza,Mobile Wallet,no,,100
3154,1491.0,,"butter, tomatoes, chicken",77.68,Mansoura,Credit Card,yes,,-1
3155,1285.0,2023/08/08,"tomatoes, orange juice, yogurt, chicken, sugar, bananas",171.36,Mansoura,Cash,0,,6
3156,96.0,04-06-2023,"detergent, coffee, beef",31.78,Alexandria,Debit Card,TRUE,Bronze,3
3157,1614.0,2023/10/13,coffee,5.68,GIZA,Vodafone Cash,no,Gold,10
3158,288.0,2023-08-19,"chicken, bread",23.3,Giza,Mobile Wallet,No,Gold,4
3159,450.0,2023/03/19,bread,11.19,Cairo,Credit Card,1,,1
3160,106.0,2023-06-28,"soda, cookies, tea, cheese",24.44,Cairo,Credit Card,FALSE,Platinum,2
3161,658.0,2023-06-03,"cookies, rice, bananas",19.23,Mansoura,Cash,yes,,2
3162,,,Pasta,-10,Mansoura,Debit Card,N,Platinum,6
3163,329.0,,"PASTA, Milk",18.25,Giza,Csh,FALSE,Bronze,4
3164,282.0,2023/04/19,"eggs, soda, soap",48.44,Ale,Credit Card,yes,,2
3165,1053.0,11/22/2023,"onions, chicken, cookies, soda, yogurt",58.78,Giza,Cash,FALSE,silver,9
3166,67.0,26-01-2023,"rice, detergent, cheese, pasta",44.82,Mansoura,Mobile Wallet,True,Gold,9
3167,696.0,2023-11-05,"pasta, tomatoes, rice, onions, milk",133.3,Giza,Cash,,Silver,1
3168,631.0,05 March 2023,yogurt,13.49,Alexandria,Mobile Wallet,0,,1
3169,,11-01-2023,"pasta, Shampoo, TEA",84.36,Giza,Mobile Wallet,Yes,Platinum,4
3170,690.0,2023/10/08,"pasta, CHICKEN, bananas, yogurt, BEEF, Chips",,Mansoura,Cash,0,Platinum,7
3171,1039.0,03-02-2023,"chicken, eggs, bananas",60.48,Cairo City,Cash,1,,7
3172,980.0,2023/09/22,"beef, tea, pasta, cookies, shampoo, tomatoes",64.83,Giza,Mobile Wallet,True,,-1
3173,278.0,2023-07-06,"soda, sugar, apples, bread",,Lux,Mobile Wallet,Yes,,7
3174,978.0,22-05-2023,"milk, rice, detergent, eggs, soda, cookies",118.35,Giza,Debit Card,FALSE,Platinum,4
3175,144.0,2023/07/17,onions,11.43,Giza,Cash,True,Silver,1
3176,947.0,2023/06/01,"milk, apples, butter, onions",51.06,Giza,Mobile Wallet,Y,,3
3177,1351.0,05/31/2023,"pasta, coffee, sugar, shampoo, eggs, chicken",142.36,Luxor,Cash,,,9
3178,632.0,03 May 2023,pasta,20.09,Luxor,Credit Card,yes,,3
3179,1017.0,06 June 2023,pasta,21.47,Mansoura,Debit Card,0,,2
3180,261.0,2023-10-27,"cookies, eggs",19.77,Luxor,App,TRUE,,6
3181,1455.0,2023/01/10,"yogurt, tomatoes",15.14,Cairo,Credit Card,N,,8
3182,569.0,11 July 2023,"beef, orange juice",47.98,Alexandria,Card,no,Platinum,8
3183,1154.0,22-11-2023,bananas,24.58,Mansoura,Cash,False,Platinum,5
3184,1984.0,13 April 2023,"soda, butter",25.87,Mansoura,Debit Card,1,Gold,11
3185,1655.0,08/27/2023,soda,20.33,Cairo,Mobile Wallet,No,Bronze,2
3186,1359.0,08/05/2023,"orange juice, tea, cookies, eggs, tomatoes",79.2,Cairo,Mobile Wallet,False,silver,9
3187,1057.0,2023/12/25,"orange juice , soap , pasta",-50.5,Luxor,Dollar,True,Platinum,9
3188,1146.0,2023/12/04,"cheese, chips, rice",36.78,Alexandria,Credit Card,FALSE,Silver,7
3189,,2023-05-30,"detergent, soap",23.55,Cairo,Mobile Wallet,True,,2
3190,1689.0,15 March 2023,RICE,24.52,Luxor,Debit Card,FALSE,,1
3191,372.0,2023-01-08,"orange juice, butter, cookies, chips, bread, bananas",32.48,Mansoura,Credit Card,No,Bronze,9
3192,285.0,2023/06/02,"rice, tea, cheese, orange juice, bread",138.76,Cairo,Credit Card,True,,8
3193,1920.0,,"sugar, chips, yogurt, chicken, shampoo",64.5,Alexandria,Debit Card,No,,1
3194,1662.0,2023/01/19,"cheese, milk",51.15,giza,CC,TRUE,silver,8
3195,1316.0,2023/10/09,"bread, tomatoes",54.41,Luxor,Mobile Wallet,1,Gold,5
3196,320.0,2023/06/21,"chicken, yogurt",14.68,Mansoura,Mobile Wallet,False,Platinum,2
3197,,12/27/2023,bananas,7.53,Man,Credit Card,1,Platinum,3
3198,556.0,NULL,"yogurt , cookies , milk , bread",78.51,Giza City,Mobile Wallet,No,,10
3199,1007.0,26 September 2023,"rice, orange juice",55.72,Giza,Card,No,Platinum,10
3200,577.0,2023/05/30,BUTTER | detergent | eggs | rice | cookies | SODA,139.08,Alexandria,Cash,no,Silver,3
3201,200.0,2023/03/25,"cookies, pasta, bread, milk",98.67,Giza,Mobile Wallet,1,Bronze,3
1850,1913.0,2023-07-27,"onions, detergent, shampoo, soap",62.21,Mansoura,Mobile Wallet,TRUE,Bronze,10
3202,1863.0,2023/12/26,chicken,26.81,Giza,Debit Card,True,bronze,5
3203,88.0,2023-08-05,tomatoes,6.43,Luxor,Credit Card,FALSE,bronze,8
3204,35.0,2023/06/02,"Bread, COFFEE, Onions, SHAMPOO, TOMATOES",30.45,Luxor,Debit Card,True,,2
3205,1258.0,19-03-2023,"ONIONS, SHAMPOO, Yogurt, RICE, Eggs, ORANGE JUICE",40.62,Giza,Cash,True,Gold,9
3206,1761.0,2023/01/08,"bananas, sugar, coffee",72.3,Giza,Credit Card,N,,4
3207,1766.0,2023-07-15,cookies,7.78,Alexandria,Mobile Wallet,Yes,,5
3208,5.0,2023/10/11,pasta,16.29,Alexandria,Mobile Wallet,Y,,2
3209,483.0,2023/06/29,"chips, beef",,Mansoura,Mobile Wallet,Yes,Gold,4
3210,1859.0,2023-01-03,"eggs, butter, chicken, soda",79.64,Mansoura,Debit Card,N,Silver,7
3211,1550.0,2023/09/08,"cookies, apples, yogurt, chips, tea",60.92,Giza,Credit Card,1,,8
3212,306.0,,"tea, cheese, onions, bananas, cookies",139.3,Mansoura,Cash,N,Silver,10
3213,1904.0,2023/10/31,"beef, tomatoes",50.82,Luxor,Mobile Wallet,FALSE,Silver,2
3214,1431.0,08 January 2023,"tea, soda, chips, coffee, rice, onions",155.83,Luxor,Mobile Wallet,Y,Gold,2
3215,604.0,11 February 2023,"pasta, tea, butter",34.75,Alexandria,Debit Card,FALSE,Bronze,5
1477,916.0,2023/10/07,"milk, sugar, yogurt, chicken, eggs, shampoo",69.36,Alexandria,Cash,Yes,Bronze,9
3216,331.0,23 November 2023,detergent,28.95,Alexandria,Cash,Y,,0
3217,253.0,23 April 2023,"chips, yogurt, onions, milk, apples, tea",147.08,Luxor,Mobile Wallet,False,Platinum,5
3218,1038.0,null,"orange juice, yogurt, beef, ONIONS, soap",60.43,Luxor,Debit Card,TRUE,Gold,9
3219,1607.0,2023-11-30,"cheese, yogurt, soap, tea, soda",28.58,Mansoura,Credit Card,yes,,2
3220,730.0,2023/03/06,"bananas, chicken, butter, soap",104.74,Mansoura,Mobile Wallet,,Silver,4
3221,876.0,2023-01-11,"chips, bread, butter, apples, tea, orange juice",124.02,Mansoura,Debit Card,N,Platinum,5
3222,603.0,2023-09-28,milk,16.92,Luxor,Mobile Wallet,True,Bronze,5
3223,148.0,2023/02/28,"YOGURT, soda, TOMATOES, beef, pasta, bananas",null,Luxor,cash,no,Bronze,3
3224,539.0,2023-04-22,"bread, sugar, shampoo",75.58,Cairo,Cash,Y,,6
3225,58.0,19-02-2023,"cheese, eggs, sugar",61.52,Giza,Credit Card,Y,,3
3226,1372.0,,"yogurt, butter, pasta",57.47,Mansoura,Credit Card,Y,,4
3227,840.0,27-07-2023,"sugar, tomatoes, bananas, milk, chips",145.1,Alexandria,Debit Card,No,Silver,4
3228,1647.0,2023/09/15,"soap, rice, cookies, chicken, milk, orange juice",140.27,Alexandria,Card,Yes,Gold,1
3229,865.0,2023/02/04,eggs,18.67,Luxor,Credit Card,True,,5
3230,568.0,02-02-2023,"rice, cookies, tomatoes, beef, butter, onions",162.17,Cairo,Debit Card,Y,Silver,6
3231,1394.0,2023/08/04,milk,16.45,Mansoura,Credit Card,N,Silver,5
3232,148.0,11/08/2023,"bread, coffee, chicken, butter, orange juice, bananas",97.7,CAIRO,Debit Card,Y,Gold,10
3233,235.0,09 August 2023,"onions, soda, eggs, detergent, pasta, shampoo",98.72,Luxor,Dollar,True,Bronze,1
3234,745.0,2023/07/08,"sugar, soda, detergent",59.49,Mansoura,Mastercard,0,Bronze,8
3235,440.0,2023/08/12,"butter, chicken, sugar, milk",72.25,Alexandria,Debit Card,yes,Silver,6
3236,7.0,03 May 2023,"detergent, cookies, soda, apples, tea, soap",154.17,Alexandria,Cash,FALSE,,10
3237,1090.0,08-06-2023,"bananas, rice, onions",89.77,Cairo,Card,,,1
3238,33.0,null,"Orange Juice, rice, BUTTER",71.45,Luxor,Cash,1,Bronze,3
3239,482.0,2023-11-03,sugar,16.12,Giza,Mobile Wallet,yes,bronze,6
3240,139.0,2023-03-15,"pasta, chips, apples, onions, eggs, bananas",78.02,mansoura,Mobile Wallet,0,,8
1278,523.0,10/27/2023,"detergent, tomatoes, rice, orange juice, eggs",36.26,Cairo,Debit Card,Y,Gold,7
3241,1531.0,2023/07/14,"cookies, soap, soda, beef, milk, tomatoes",94.28,cairo,Cash,1,Bronze,2
3242,1426.0,2023-10-14,bananas;tomatoes;chicken;apples;cheese,null,Mansoura,Credit Card,TRUE,Gold,7
3243,1975.0,17-11-2023,"soda, eggs, butter, pasta, tomatoes",81.83,Cai,Cash,1,Gold,4
3244,1946.0,NULL,"cookies, chips, detergent, pasta, cheese, milk",178.57,Cairo,Mobile Wallet,no,,4
3245,1814.0,11/15/2023,"cookies, tomatoes, onions",40.58,Cairo,Credit Card,TRUE,Gold,7
3246,1900.0,05 March 2023,"CHICKEN, Milk, ONIONS, BANANAS, cheese, BEEF",124.81,alexandria,Dollar,1,Bronze,10
3247,1232.0,2023/01/11,"eggs, chicken, tea, detergent, soap, cookies",106.52,Luxor,Cash,FALSE,,6
3248,1064.0,2023-08-20,"yogurt, sugar, beef, onions",70.02,Mansoura,Mobile Wallet,Yes,,5
3249,1915.0,15 January 2023,tea | cookies | detergent | apples | rice,138.4,Giza,Credit Card,0,Bronze,8
3250,1669.0,2023-07-20,"apples, chicken",36.24,Cairo,Credit Card,No,Gold,8
3251,1548.0,2023/02/06,"bananas, chicken",54.15,Mansoura,Cash,No,Platinum,5
3252,1641.0,04/20/2023,onions;coffee;cheese;bread;chips;detergent,118.4,Cairo,Debit Card,FALSE,,10
3253,,01-01-2024,"pasta, cookies, chicken, bananas, milk, rice",46.4,Giza,Debit Card,Y,Platinum,1
3254,976.0,2023-01-18,"detergent, bread",57.51,Alexandria,Cash,False,Gold,2
3255,399.0,2023/12/25,"beef, cookies, eggs",22.24,Luxor,Debit Card,Y,Bronze,9
3256,426.0,2023-05-25,"chicken, eggs",24.52,Cairo,cash,,Platinum,4
3087,580.0,10-02-2023,orange juice | chips | cookies | rice | cheese,135.58,Alexandria,Debit Card,Y,Silver,10
3257,214.0,2023/08/27,"chips, tea, apples, detergent, sugar",111.55,Mansoura,Debit Card,0,Bronze,10
3258,390.0,26 December 2023,"ORANGE JUICE, TEA, cheese, Soda",103.21,Giza,Wallet,FALSE,,6
3259,817.0,2023/09/14,"butter, tea",13.39,Cairo,Mobile Wallet,N,Bronze,10
3260,800.0,2024/01/01,"orange juice, shampoo, chicken, chips, detergent, yogurt",104.09,Luxor,Mobile Wallet,True,Silver,4
3261,1551.0,2023/12/15,"apples, butter",48.77,Mansoura,Debit Card,no,Silver,11
3262,1070.0,2023/05/27,"soda, pasta, tea, sugar, milk",null,Alexandria,Credit Card,Yes,Gold,9
3263,1865.0,2023-10-20,"orange juice, yogurt, soda, rice, soap, chips",63.43,Giza,Mobile Wallet,TRUE,Bronze,2
3264,1114.0,2023/12/20,"bread, tomatoes, apples, milk, yogurt, soap",58.61,Luxor,Dollar,False,Platinum,3
3265,742.0,2023/01/04,"onions, bread, orange juice",64.36,Giza,Cash,,,9
3266,573.0,21 May 2023,shampoo,27.22,LUXOR,Debit Card,yes,Gold,1
3267,324.0,2023-04-06,"cheese, chicken, shampoo, soda, butter, sugar",44.98,Giza,Cash,True,Bronze,10
3268,1.0,05-12-2023,"soap, coffee, tea",79.87,Giza,Debit Card,1,Platinum,9
3269,1362.0,2023/06/28,soap,25.35,Mansoura,Cash,True,Gold,9
3270,1361.0,04/01/2023,"apples, butter, detergent",25.88,Luxor,App,True,Gold,7
3271,1803.0,28 June 2023,"orange juice, eggs, butter, soap",40.21,Alexandria,Mobile Wallet,no,,7
3272,1975.0,10/06/2023,"bananas, cheese, shampoo, yogurt, bread",42.69,Cairo,Mobile Wallet,No,Bronze,7
3273,1108.0,09-11-2023,"tea, cheese, soap",36.24,Mansoura,Debit Card,No,Platinum,8
3274,1052.0,09-04-2023,tomatoes,20.92,Mansoura,Credit Card,yes,,1
3275,,null,"apples, rice, tomatoes",76.07,Cairo,Mobile Wallet,1,Bronze,5
3276,617.0,2023/09/27,"chips, shampoo, butter, milk, cookies, onions",163.32,Luxor,Debit Card,TRUE,Silver,10
3277,1789.0,11 November 2023,"butter, orange juice, soap",57.57,Giza,Mobile Wallet,Y,,9
3278,28.0,2023-11-19,"tomatoes, Shampoo, YOGURT, onions, CHEESE, Soda",131.99,Alexandria,cash,False,Gold,6
3279,542.0,12/14/2023,"cookies, orange juice, chicken, tomatoes",95.46,Mansoura,Cash,Y,Gold,7
3280,28.0,05-08-2023,"chicken, beef, apples, onions",79.92,Luxor,Credit Card,FALSE,,5
3281,1861.0,2023-05-26,"eggs, onions, bananas",70.26,Alexandria,Mobile Wallet,True,,8
3282,1583.0,2023-02-21,"bread, onions, chicken, pasta, tomatoes, cookies",84.38,Giza,Cash,False,Gold,9
3283,,14-04-2023,"soda, onions, orange juice, apples, pasta",122.51,Mansoura,App,True,Platinum,6
3284,1244.0,2023-03-23,apples,24.69,Alexandria,Mobile Wallet,N,Platinum,8
3285,,05/11/2023,"yogurt, APPLES",23.33,Giza,Cash,0,Silver,5
3286,,09 September 2023,"tomatoes, detergent, coffee, tea, eggs",39.48,Mansoura,Vodafone Cash,yes,Bronze,6
3287,790.0,2023-11-06,apples,6.07,Ale,Debit Card,1,Bronze,1
3288,,05/29/2023,"Eggs, APPLES, Detergent, Soda",111.79,Giza,Mobile Wallet,No,Gold,1
3289,942.0,2023-04-28,chicken,11.58,Giza,Cash,,,1
3290,271.0,07/08/2023,"eggs, rice, chips, onions",41.43,giza,Mobile Wallet,0,Silver,8
3291,1787.0,,"onions, apples, sugar, detergent, beef",29.24,Alexandria,Cash,FALSE,Silver,7
3292,399.0,2023-10-01,"Onions, Orange Juice",40.57,Alexandria,Wallet,N,Gold,4
3293,,2023-08-12,detergent | shampoo | chips | bread,52.29,Luxor,Debit Card,False,Bronze,6
3294,504.0,2023-03-23,"Milk, BANANAS, SODA, EGGS",118.53,luxor,Credit Card,yes,silver,3
3295,1528.0,2023-12-04,rice,19.62,Cairo,Debit Card,N,Platinum,5
3296,878.0,,"apples, tea, butter, soap, chicken, bread",94.88,Giza,Debit Card,Yes,Bronze,6
3297,753.0,08/06/2023,"Tea, Sugar, COFFEE, detergent, rice, yogurt",137.32,Giza,Credit Card,yes,Gold,8
3298,1960.0,07/30/2023,chips,26.39,Luxor,Debit Card,1,Bronze,6
3299,909.0,12/07/2023,"eggs, chips, apples, coffee, tea, bread",132.78,Giza,Credit Card,0,,5
3300,,09 October 2023,"Rice, Tomatoes, Shampoo, Yogurt",93.32,Cairo,Mobile Wallet,,bronze,7
3301,366.0,23 November 2023,"bananas, chicken, bread",78.56,Giza,Mobile Wallet,FALSE,Bronze,3
3302,341.0,03-02-2023,"Tomatoes, sugar, bananas",26.9,Mansoura,Cash,Y,,6
1674,1414.0,2023/03/07,"tea, milk, rice, orange juice, chips",140.38,Luxor,Csh,0,Platinum,9
3303,905.0,17-02-2023,"ORANGE JUICE, cheese, Apples, chicken",75.85,Giza,Debit Card,Y,Bronze,4
3304,1529.0,2023/10/08,orange juice | pasta | detergent | chicken | onions,120.17,Giza,Credit Card,N,Platinum,4
3305,157.0,04/13/2023,"tomatoes, detergent, chicken",75.22,Mansoura,Cash,No,,10
3306,1067.0,2023-06-11,"butter, orange juice, beef",84.44,Giza,Credit Card,False,Bronze,6
3307,73.0,03-02-2023,SHAMPOO,13.82,Alexandria,Credit Card,1,Bronze,6
3308,1905.0,11 July 2023,bananas;coffee;bread;chicken;orange juice;soda,175.67,Alexandria,Credit Card,0,,4
3309,1578.0,2023-11-25,soda,22.99,Lux,Debit Card,Yes,Bronze,7
3310,548.0,25 July 2023,tea,5.24,Cairo,Debit Card,1,Bronze,6
3311,79.0,02 February 2023,chicken,19.73,Cai,Debit Card,,Silver,7
3312,1838.0,28 July 2023,"coffee, milk, eggs",89.86,Alexandria,Credit Card,FALSE,,2
3313,209.0,2023/09/15,chips | tea | coffee,59.11,Luxor,Credit Card,TRUE,Silver,4
3314,1076.0,02/27/2023,"chips, tea, butter, pasta, tomatoes",86.45,Alexandria,Credit Card,1,,8
3315,1086.0,2023/06/30,"bread , onions , tomatoes , pasta",40.15,Lux,Cash,yes,Bronze,100
3316,1129.0,2023/01/01,"tea, shampoo, bananas, coffee",118.74,Giza,Debit Card,FALSE,Platinum,7
3317,412.0,13 July 2023,"butter, rice, pasta, shampoo",84.92,Alexandria,Credit Card,True,Silver,9
3318,105.0,28-12-2023,"soap, coffee",,GIZA,Mobile Wallet,,Silver,4
3319,815.0,27-02-2023,milk,NULL,Mansoura,Cash,,,10
1249,677.0,2023/11/03,"detergent , yogurt , orange juice , milk",82.01,Giza,Credit Card,Y,gold,10
3320,745.0,05-05-2023,"chicken, eggs, soda, cheese, onions, pasta",110.18,Mansoura,Mobile Wallet,1,Bronze,9
3321,1131.0,2023/12/18,"chips, coffee, onions, cookies, cheese, shampoo",168.7,Mansoura,Mobile Wallet,Y,Gold,4
1837,337.0,30-03-2023,bananas,7.12,Giza,Cash,1,Bronze,5
3322,1707.0,2023/09/27,"bread, beef, eggs, onions, cheese",97.7,Alexandria,Credit Card,0,,0
3323,872.0,06 May 2023,BREAD,28.46,Luxor,Cash,True,,4
3324,851.0,2023/10/23,"BUTTER, Cheese, Bread",23.76,Luxor City,Dollar,Yes,,5
3325,704.0,31 January 2023,EGGS,6.04,Lux,Credit Card,0,Gold,4
3326,191.0,09/14/2023,rice,23.8,Cairo City,Credit Card,0,Gold,2
3327,1968.0,28-04-2023,"cookies, yogurt, pasta, coffee",50.79,giza,Mobile Wallet,no,Platinum,5
3328,1372.0,10 August 2023,"Tea,TOMATOES,SUGAR",19.38,mansoura,Debit Card,TRUE,,4
3329,800.0,30 November 2023,"butter, tea, eggs, tomatoes, soap",135.52,Luxor City,Credit Card,No,Platinum,9
3330,1563.0,2023/06/26,"rice, bananas, cookies, soap, yogurt",114.32,Alexandria,Credit Card,False,Gold,10
3331,945.0,02 March 2023,"soda, orange juice, eggs, chicken",40.5,Cairo,Mobile Wallet,1,Platinum,9
3332,495.0,27-01-2023,shampoo,,Alexandria,Cash,N,platinum,1
3333,1840.0,2023-11-02,"onions, cookies",11.28,Cairo,Cash,Yes,Platinum,2
3334,1021.0,2023/01/29,"detergent, orange juice, beef, bread, shampoo",130.99,Luxor,Debit Card,0,gold,4
3335,1545.0,15 June 2023,"pasta, chips, rice, coffee, cheese, onions",102.63,Luxor,Credit Card,True,,1
3336,1865.0,2023/08/25,"butter, APPLES, YOGURT",59.98,mansoura,Cash,FALSE,Platinum,10
3337,1350.0,2023/10/13,"cheese, detergent",59.8,Giza,Cash,1,Platinum,2
3338,1039.0,13 July 2023,tea,16.27,Alexandria,Debit Card,No,Silver,8
3339,859.0,04 April 2023,"bread, sugar, chicken",78.81,Luxor,cash,False,Platinum,4
3340,1697.0,18 June 2023,"tea, eggs, sugar, bananas, cookies, chicken",0,Alexandria,Credit Card,no,,5
3341,,01/12/2023,"soda, beef, pasta, sugar, coffee",57.63,alexandria,Debit Card,1,Platinum,3
3342,,2023/11/27,"rice, bananas, onions, sugar, bread",142.67,Alexandria,Debit Card,TRUE,Silver,9
3343,617.0,2023/03/11,tomatoes,6.63,Lux,Credit Card,TRUE,Silver,7
3344,1015.0,09/23/2023,Detergent,12.2,Alexandria,Credit Card,No,,4
3345,1948.0,2023/01/22,"tomatoes, onions, rice, shampoo, bananas",92.93,Mansoura,App,No,Silver,4
3346,1850.0,2023/12/30,pasta,9.13,Cairo,Cash,1,,9
3347,1230.0,18-10-2023,"detergent, orange juice, apples, chips",90.13,Giza,Cash,False,Gold,5
3348,1579.0,2023-07-25,eggs,23.78,Luxor,Debit Card,True,Platinum,1
3349,,17 June 2023,"BREAD, SUGAR, BUTTER",50.7,Alexandria,Cash,True,gold,10
3350,591.0,2023/07/04,butter,19.94,Alexandria,Credit Card,1,,3
3351,1846.0,01/29/2023,detergent,14.67,Luxor,Debit Card,yes,Bronze,4
3352,572.0,2023/09/03,"butter, pasta, coffee",31.45,Alexandria,App,TRUE,,8
3353,1893.0,13-01-2023,"tea, chicken, pasta",67.16,Luxor,Credit Card,Yes,,3
3354,1234.0,2023-10-29,"onions, yogurt, butter, tea",101.76,Luxor,Credit Card,0,Bronze,6
3355,582.0,2023/09/08,"cookies, pasta, butter",32.34,Giza,Credit Card,No,Platinum,4
3356,1217.0,2023/08/04,"eggs, cheese",40.77,Mansoura,Wallet,Y,,10
3357,472.0,2023/01/09,"beef, onions",15.66,Cairo,Credit Card,True,Platinum,0
3358,,2023-10-03,"beef, sugar, yogurt, butter",89.57,Mansoura,Cash,1,Platinum,9
3359,1219.0,10/21/2023,"soap, tea, orange juice, tomatoes, bananas, sugar",49.31,Luxor,Credit Card,Yes,,10
3360,264.0,23 December 2023,"cookies, apples, soap, pasta, tea",119.48,Mansoura,Credit Card,1,Platinum,10
